idruns,LOTNAME,run_start_time,run_end_time,Initial_AvgO2Flow,Initial_Avg_Rf1_Pow,Initial_Avg_Rf2_Pow,Initial_Avg_ChTemp,Initial_Avg_ElecTemp,Initial_AvgPres,Initial_Avgcf4Flow,Initial_duration,Chuck_AvgO2Flow,Chuck_Avg_Rf1_Pow,Chuck_Avg_Rf2_Pow,Chuck_Avg_ChTemp,Chuck_Avg_ElecTemp,Chuck_AvgPres,Chuck_Avgcf4Flow,Chuck_duration,Gas Stab_AvgO2Flow,Gas Stab_Avg_Rf1_Pow,Gas Stab_Avg_Rf2_Pow,Gas Stab_Avg_ChTemp,Gas Stab_Avg_ElecTemp,Gas Stab_AvgPres,Gas Stab_Avgcf4Flow,Gas Stab_duration,Etch_AvgO2Flow,Etch_Avg_Rf1_Pow,Etch_Avg_Rf2_Pow,Etch_Avg_ChTemp,Etch_Avg_ElecTemp,Etch_AvgPres,Etch_Avgcf4Flow,Etch_duration,Dechuck_AvgO2Flow,Dechuck_Avg_Rf1_Pow,Dechuck_Avg_Rf2_Pow,Dechuck_Avg_ChTemp,Dechuck_Avg_ElecTemp,Dechuck_AvgPres,Dechuck_Avgcf4Flow,Dechuck_duration,End_AvgO2Flow,End_Avg_Rf1_Pow,End_Avg_Rf2_Pow,End_Avg_ChTemp,End_Avg_ElecTemp,End_AvgPres,End_Avgcf4Flow,End_duration,FIMAP_FILE,AvgEtchRate,MinEtchRate,MaxEtchRate,RangeEtchRate,NonUniformityPct,UniformityScore,X_1_mm,Y_1_mm,Rate_1_nm_per_min,X_2_mm,Y_2_mm,Rate_2_nm_per_min,X_3_mm,Y_3_mm,Rate_3_nm_per_min,X_4_mm,Y_4_mm,Rate_4_nm_per_min,X_5_mm,Y_5_mm,Rate_5_nm_per_min,X_6_mm,Y_6_mm,Rate_6_nm_per_min,X_7_mm,Y_7_mm,Rate_7_nm_per_min,X_8_mm,Y_8_mm,Rate_8_nm_per_min,X_9_mm,Y_9_mm,Rate_9_nm_per_min,X_10_mm,Y_10_mm,Rate_10_nm_per_min,X_11_mm,Y_11_mm,Rate_11_nm_per_min,X_12_mm,Y_12_mm,Rate_12_nm_per_min,X_13_mm,Y_13_mm,Rate_13_nm_per_min,X_14_mm,Y_14_mm,Rate_14_nm_per_min,X_15_mm,Y_15_mm,Rate_15_nm_per_min,X_16_mm,Y_16_mm,Rate_16_nm_per_min,X_17_mm,Y_17_mm,Rate_17_nm_per_min,X_18_mm,Y_18_mm,Rate_18_nm_per_min,X_19_mm,Y_19_mm,Rate_19_nm_per_min,X_20_mm,Y_20_mm,Rate_20_nm_per_min,X_21_mm,Y_21_mm,Rate_21_nm_per_min,X_22_mm,Y_22_mm,Rate_22_nm_per_min,X_23_mm,Y_23_mm,Rate_23_nm_per_min,X_24_mm,Y_24_mm,Rate_24_nm_per_min,X_25_mm,Y_25_mm,Rate_25_nm_per_min,X_26_mm,Y_26_mm,Rate_26_nm_per_min,X_27_mm,Y_27_mm,Rate_27_nm_per_min,X_28_mm,Y_28_mm,Rate_28_nm_per_min,X_29_mm,Y_29_mm,Rate_29_nm_per_min,X_30_mm,Y_30_mm,Rate_30_nm_per_min,X_31_mm,Y_31_mm,Rate_31_nm_per_min,X_32_mm,Y_32_mm,Rate_32_nm_per_min,X_33_mm,Y_33_mm,Rate_33_nm_per_min,X_34_mm,Y_34_mm,Rate_34_nm_per_min,X_35_mm,Y_35_mm,Rate_35_nm_per_min,X_36_mm,Y_36_mm,Rate_36_nm_per_min,X_37_mm,Y_37_mm,Rate_37_nm_per_min,X_38_mm,Y_38_mm,Rate_38_nm_per_min,X_39_mm,Y_39_mm,Rate_39_nm_per_min,X_40_mm,Y_40_mm,Rate_40_nm_per_min,X_41_mm,Y_41_mm,Rate_41_nm_per_min,run_date,last_clean_date,days_since_last_clean,cleaned,runs_since_last_clean
3607,etch04/07/2025_LH_EXP_32,2025-04-07 10:44:05.029000+00:00,2025-04-07 10:51:09.252000+00:00,0.0,0.0,0.0,49.6,15.0,0.009300929849510675,0.0,25.058,0.0,0.0,0.0,49.62142857142858,15.0,0.004641016010287287,0.0,30.0,9.96096405197025,0.0,0.0,49.71818181818182,15.036363636363633,4.536363636363637,43.547693494286136,11.806000000000001,10.000277537664587,100.0,442.0,49.883275261324044,15.11742160278746,4.996550522648083,44.89702342449793,299.738,87.97739104629025,0.0,0.0,50.12068965517241,15.0,19.554137931034482,0.0,30.0,17.880325186456353,0.0,0.0,49.83461538461539,14.980769230769228,8.703943016015206,0.0,27.621,04_07_2025_LHEXP32.fimap,138.2797956097561,137.20184,139.19096,1.9891199999999856,0.7192373951772194,99.28076260482278,0.0,0.0,138.10312,12.498,0.0,137.90986,0.0,12.498,138.14698,-12.498,0.0,138.3087,0.0,-12.498,138.1239,23.091,-9.561,137.71318000000002,23.091,9.561,137.74344000000002,9.561,23.091,138.10064,-9.561,23.091,138.39648,-23.091,9.561,138.43040000000002,-23.091,-9.561,138.4664,-9.561,-23.091,138.42122,9.561,-23.091,138.0632,37.495,0.0,137.54806000000002,32.464,18.748,137.65753999999998,18.748,32.464,137.98651999999998,0.0,37.495,138.3577,-18.748,32.464,138.56826,-32.464,18.748,138.7159,-37.495,0.0,138.85306,-32.464,-18.748,138.83366,-18.748,-32.464,138.79638,0.0,-37.495,138.4732,18.748,-32.464,138.02076,32.464,-18.748,137.68526,49.04,-9.749,137.28176000000002,49.04,9.749,137.20184,41.573,27.778,137.35866000000001,27.778,41.573,137.81452,9.749,49.04,138.30758,-9.749,49.04,138.64432,-27.778,41.573,138.77768,-41.573,27.778,138.98254,-49.04,9.749,139.09074,-49.04,-9.749,139.19096,-41.573,-27.778,139.18354,-27.778,-41.573,139.08958,-9.749,-47.29,138.9565,9.749,-47.29,138.55886,27.778,-41.573,138.03116,41.573,-27.778,137.57756,2025-04-07,2025-02-12,54,False,30
3608,etch04/07/2025_Normal,2025-04-07 10:55:22.106000+00:00,2025-04-07 11:02:14.422000+00:00,0.0,0.0,0.0,49.54782608695652,15.0,0.006706057165153802,0.0,23.177,0.0,0.0,0.0,49.59642857142857,15.0,0.006843377580683533,0.0,30.0,9.957357319032177,0.0,0.0,49.61818181818182,15.0,4.659090909090909,44.88246212236816,11.519,10.000989990673261,99.65156794425087,398.6062717770035,49.853658536585364,15.076655052264808,5.0060975609756095,44.92023663222829,300.276,0.0,0.0,0.0,50.134482758620685,15.0,1.1846113219072734,0.0,30.0,0.0,0.0,0.0,50.05,15.0,0.0016506939085349994,0.0,17.344,04_07_2025.fimap,129.15661219512197,128.45582,129.97826,1.5224400000000173,0.5893774906777547,99.41062250932225,0.0,0.0,128.83086,12.498,0.0,128.70534,0.0,12.498,128.87618,-12.498,0.0,128.99903999999998,0.0,-12.498,128.84832,23.091,-9.561,128.58688,23.091,9.561,128.64602,9.561,23.091,128.8881,-9.561,23.091,129.13920000000002,-23.091,9.561,129.15588,-23.091,-9.561,129.17688,-9.561,-23.091,129.18358,9.561,-23.091,128.9181,37.495,0.0,128.58728000000002,32.464,18.748,128.63576,18.748,32.464,128.93586,0.0,37.495,129.20314000000002,-18.748,32.464,129.36364,-32.464,18.748,129.43724,-37.495,0.0,129.56066,-32.464,-18.748,129.57064,-18.748,-32.464,129.59854,0.0,-37.495,129.4049,18.748,-32.464,129.0676,32.464,-18.748,128.7199,49.04,-9.749,128.54366,49.04,9.749,128.45582,41.573,27.778,128.54516,27.778,41.573,128.83094,9.749,49.04,129.19048,-9.749,49.04,129.40816,-27.778,41.573,129.45438,-41.573,27.778,129.67082,-49.04,9.749,129.72786000000002,-49.04,-9.749,129.85994,-41.573,-27.778,129.9254,-27.778,-41.573,129.97826,-9.749,-47.29,129.95340000000002,9.749,-47.29,129.68542,27.778,-41.573,129.27546,41.573,-27.778,128.8764,2025-04-07,2025-02-12,54,False,31
3722,etch04/13/2025_Normal,2025-04-13 18:24:59.309000+00:00,2025-04-13 18:31:50.603000+00:00,0.0,0.0,0.0,49.604545454545466,15.0,0.011131804193729503,0.0,21.562,0.0,0.0,0.0,49.72758620689655,15.0,0.007194660524291176,0.0,30.0,9.993591113010043,0.0,0.0,49.849999999999994,15.029999999999998,5.029,44.987640003662264,10.029,10.000566185142144,99.66329966329967,399.4646464646465,49.88686868686869,15.116161616161616,4.998047138047138,44.99811391501205,300.139,0.0,0.0,0.0,50.01000000000002,15.0,1.2423778220635666,0.0,30.0,0.0,0.0,0.0,49.71578947368422,14.93157894736842,0.0027594306538559626,0.0,19.564,04_13_2025.fimap,128.08507073170733,127.10694000000001,128.43532,1.3283799999999815,0.5185537988195615,99.48144620118043,0.0,0.0,128.34215999999998,12.498,0.0,128.21268,0.0,12.498,128.30626,-12.498,0.0,128.41954,0.0,-12.498,128.32322,23.091,-9.561,127.92674,23.091,9.561,127.94857999999999,9.561,23.091,128.24184,-9.561,23.091,128.43532,-23.091,9.561,128.329,-23.091,-9.561,128.33504,-9.561,-23.091,128.37608,9.561,-23.091,128.18408,37.495,0.0,127.61322,32.464,18.748,127.83796,18.748,32.464,128.00596000000002,0.0,37.495,128.26026,-18.748,32.464,128.30555999999999,-32.464,18.748,128.3564,-37.495,0.0,128.4199,-32.464,-18.748,128.42016,-18.748,-32.464,128.4009,0.0,-37.495,128.26208,18.748,-32.464,127.95450000000001,32.464,-18.748,127.69622,49.04,-9.749,127.16623999999999,49.04,9.749,127.10694000000001,41.573,27.778,127.27552,27.778,41.573,127.59826000000001,9.749,49.04,127.95722,-9.749,49.04,128.14826,-27.778,41.573,128.1208,-41.573,27.778,128.2282,-49.04,9.749,128.27375999999998,-49.04,-9.749,128.36412,-41.573,-27.778,128.41154,-27.778,-41.573,128.39208000000002,-9.749,-47.29,128.38436,9.749,-47.29,128.10788,27.778,-41.573,127.67132,41.573,-27.778,127.36774,2025-04-13,2025-02-12,60,False,32
4015,etch04/23/2025_Normal,2025-04-23 12:11:53.794000+00:00,2025-04-23 12:18:41.944000+00:00,0.0,0.0,0.0,49.60000000000001,15.0,0.012885893211326485,0.0,20.249,0.0,0.0,0.0,49.59999999999999,15.0,0.0062841387008091085,0.0,30.0,9.933219952446613,0.0,0.0,49.60909090909092,15.027272727272726,4.588181818181818,42.937045863770955,11.099,10.011057250440095,99.6360544217687,397.7312925170068,49.8547619047619,15.12278911564626,4.999183673469387,44.9629096305413,300.582,0.0,0.0,0.0,50.16666666666667,15.0,1.1465634782338585,0.0,30.0,0.0,0.0,0.0,50.14000000000001,14.98,0.00212512712708787,0.0,16.22,04_23_2025.fimap,123.49500780487806,122.46612,124.34706000000001,1.8809400000000096,0.7615449536923355,99.23845504630766,0.0,0.0,123.39068,12.498,0.0,123.21956,0.0,12.498,123.46795999999999,-12.498,0.0,123.57292,0.0,-12.498,123.31646,23.091,-9.561,122.95136,23.091,9.561,123.08542,9.561,23.091,123.44857999999999,-9.561,23.091,123.74351999999999,-23.091,9.561,123.74064000000001,-23.091,-9.561,123.65064,-9.561,-23.091,123.57064,9.561,-23.091,123.2048,37.495,0.0,122.75634,32.464,18.748,123.01777999999999,18.748,32.464,123.34106,0.0,37.495,123.74776,-18.748,32.464,123.94056,-32.464,18.748,124.00070000000001,-37.495,0.0,124.06694,-32.464,-18.748,123.97414,-18.748,-32.464,123.79596,0.0,-37.495,123.49412,18.748,-32.464,123.09848,32.464,-18.748,122.84197999999999,49.04,-9.749,122.46612,49.04,9.749,122.49982,41.573,27.778,122.75219999999999,27.778,41.573,123.15444,9.749,49.04,123.65552,-9.749,49.04,123.99884,-27.778,41.573,124.06696,-41.573,27.778,124.26816,-49.04,9.749,124.34706000000001,-49.04,-9.749,124.34544000000001,-41.573,-27.778,124.31796,-27.778,-41.573,124.06931999999999,-9.749,-47.29,123.83228,9.749,-47.29,123.49348,27.778,-41.573,122.98184,41.573,-27.778,122.60688,2025-04-23,2025-02-12,70,False,33
4489,etch06/06/2025_400W,2025-06-06 11:00:39.147000+00:00,2025-06-06 11:07:29.789000+00:00,0.0,0.0,0.0,49.93636363636363,15.0,0.006440637086423715,0.0,21.896,0.06629883093061448,0.0,0.0,50.03793103448274,15.0,0.004342695590956965,0.0,30.0,9.99370208940814,0.0,0.0,50.1,15.0,5.043636363636364,44.988444582548446,11.338,10.000375772123496,99.95918367346938,400.0,49.76802721088435,15.02380952380952,4.999489795918367,44.99720662214289,299.531,0.0,0.0,0.0,50.14333333333332,15.073333333333332,1.2040185378681445,0.0,30.0,0.0,0.0,0.0,49.92941176470588,15.0,0.004344382448599436,0.0,17.877,06_06_2025.fimap,111.99140975609758,111.06608000000001,112.68686,1.6207799999999821,0.7236180004921028,99.27638199950789,0.0,0.0,111.83952,12.498,0.0,111.64005999999999,0.0,12.498,111.89294,-12.498,0.0,111.99788000000001,0.0,-12.498,111.74821999999999,23.091,-9.561,111.46495999999999,23.091,9.561,111.54713999999998,9.561,23.091,111.92238,-9.561,23.091,112.1462,-23.091,9.561,112.12348,-23.091,-9.561,112.09477999999999,-9.561,-23.091,112.00406000000001,9.561,-23.091,111.73826,37.495,0.0,111.33725999999999,32.464,18.748,111.5346,18.748,32.464,111.92624,0.0,37.495,112.23017999999999,-18.748,32.464,112.31888,-32.464,18.748,112.41674,-37.495,0.0,112.47978,-32.464,-18.748,112.38658000000001,-18.748,-32.464,112.35625999999999,0.0,-37.495,112.10472,18.748,-32.464,111.73046,32.464,-18.748,111.41618000000001,49.04,-9.749,111.06608000000001,49.04,9.749,111.07708,41.573,27.778,111.30609999999999,27.778,41.573,111.74228000000001,9.749,49.04,112.21464,-9.749,49.04,112.48034,-27.778,41.573,112.49686,-41.573,27.778,112.65429999999999,-49.04,9.749,112.67339999999999,-49.04,-9.749,112.67562000000001,-41.573,-27.778,112.68686,-27.778,-41.573,112.60412,-9.749,-47.29,112.46092000000002,9.749,-47.29,112.15834,27.778,-41.573,111.68706,41.573,-27.778,111.26604,2025-06-06,2025-02-12,114,False,34
4590,etch06/17/2025_400W,2025-06-17 11:55:46.962000+00:00,2025-06-17 12:02:37.742000+00:00,0.0,0.0,0.0,49.1,15.0,0.006461648219575644,0.0,21.725,0.0,0.0,0.0,49.14285714285715,15.0,0.0039500965830483875,0.0,30.0,9.933497393441852,0.0,0.0,49.190909090909095,15.0,4.540909090909091,44.44687975984711,11.693999999999999,10.000641941061405,99.96206896551725,400.0,49.27482758620689,15.067931034482754,5.000551724137931,44.99819519849137,299.819,0.0,0.0,0.0,49.470000000000006,15.0,1.16771648178482,0.0,30.0,0.0,0.0,0.0,49.49375,15.0,0.0027364542375167226,0.0,17.542,06_17_2025.fimap,117.33798731707319,116.34196,118.71282000000001,2.3708600000000075,1.01026958711735,98.98973041288265,0.0,0.0,116.67765999999999,12.498,0.0,116.49210000000001,0.0,12.498,116.76118,-12.498,0.0,116.91452,0.0,-12.498,116.65884000000001,23.091,-9.561,116.34196,23.091,9.561,116.49152,9.561,23.091,116.9085,-9.561,23.091,117.26679999999999,-23.091,9.561,117.31014,-23.091,-9.561,117.2243,-9.561,-23.091,117.08279999999999,9.561,-23.091,116.68352,37.495,0.0,116.47054,32.464,18.748,116.65992000000001,18.748,32.464,117.07260000000001,0.0,37.495,117.5551,-18.748,32.464,117.75136,-32.464,18.748,117.9038,-37.495,0.0,118.02392,-32.464,-18.748,117.84618,-18.748,-32.464,117.64478,0.0,-37.495,117.31838,18.748,-32.464,116.84238,32.464,-18.748,116.5426,49.04,-9.749,116.58076000000001,49.04,9.749,116.61912,41.573,27.778,116.89874,27.778,41.573,117.38109999999999,9.749,49.04,117.88730000000001,-9.749,49.04,118.28710000000001,-27.778,41.573,118.44178,-41.573,27.778,118.67580000000001,-49.04,9.749,118.71282000000001,-49.04,-9.749,118.65599999999999,-41.573,-27.778,118.58716,-27.778,-41.573,118.30891999999999,-9.749,-47.29,117.99526,9.749,-47.29,117.56256,27.778,-41.573,117.10062,41.573,-27.778,116.71704,2025-06-17,2025-06-17,0,True,0
4676,etch06/17/2025_400W,2025-06-26 12:44:18.914000+00:00,2025-06-26 12:51:14.465000+00:00,0.0,0.0,0.0,48.93333333333333,15.0,0.005367617949911026,0.0,21.016,0.0,0.0,0.0,48.98928571428571,15.0,0.002981657863859472,0.0,30.0,9.976500747703485,0.0,0.0,48.99090909090909,15.0,5.040909090909091,44.979011588710414,11.529,10.000466138877627,98.28767123287672,399.63013698630135,49.02020547945205,15.027054794520547,5.161335616438357,44.99710701252642,305.117,0.0,0.0,0.0,49.09999999999999,15.0,1.2607564879133906,0.0,30.0,0.0,0.0,0.0,49.11764705882353,15.0,0.0024413142849952787,0.0,17.889,06_17_2025.fimap,117.33798731707319,116.34196,118.71282000000001,2.3708600000000075,1.01026958711735,98.98973041288265,0.0,0.0,116.67765999999999,12.498,0.0,116.49210000000001,0.0,12.498,116.76118,-12.498,0.0,116.91452,0.0,-12.498,116.65884000000001,23.091,-9.561,116.34196,23.091,9.561,116.49152,9.561,23.091,116.9085,-9.561,23.091,117.26679999999999,-23.091,9.561,117.31014,-23.091,-9.561,117.2243,-9.561,-23.091,117.08279999999999,9.561,-23.091,116.68352,37.495,0.0,116.47054,32.464,18.748,116.65992000000001,18.748,32.464,117.07260000000001,0.0,37.495,117.5551,-18.748,32.464,117.75136,-32.464,18.748,117.9038,-37.495,0.0,118.02392,-32.464,-18.748,117.84618,-18.748,-32.464,117.64478,0.0,-37.495,117.31838,18.748,-32.464,116.84238,32.464,-18.748,116.5426,49.04,-9.749,116.58076000000001,49.04,9.749,116.61912,41.573,27.778,116.89874,27.778,41.573,117.38109999999999,9.749,49.04,117.88730000000001,-9.749,49.04,118.28710000000001,-27.778,41.573,118.44178,-41.573,27.778,118.67580000000001,-49.04,9.749,118.71282000000001,-49.04,-9.749,118.65599999999999,-41.573,-27.778,118.58716,-27.778,-41.573,118.30891999999999,-9.749,-47.29,117.99526,9.749,-47.29,117.56256,27.778,-41.573,117.10062,41.573,-27.778,116.71704,2025-06-26,2025-06-17,9,False,1
4761,etch07/02/2025_400W,2025-07-02 11:58:23.832000+00:00,2025-07-02 12:05:15.210000+00:00,0.0,0.0,0.0,48.81363636363635,15.0,0.004762049763577551,0.0,21.885,0.0,0.0,0.0,48.79999999999999,15.0,0.00277183510678478,0.0,30.0,9.952640822113159,0.0,0.0,48.8,15.0,4.544545454545455,44.91936177473459,11.424,10.000317990063785,100.0,400.0,48.872027972027965,15.039510489510487,5.006713286713287,44.99683183725059,299.283,0.010628860196812827,0.0,0.0,48.96206896551725,15.0,1.2890893313543852,0.0,30.0,0.0,0.0,0.0,49.0,15.0,0.0022675577507530994,0.0,18.786,07_02_2025.fimap,130.81199170731708,129.8311,132.15018,2.319080000000014,0.8864172044673081,99.1135827955327,0.0,0.0,130.1526,12.498,0.0,130.02604,0.0,12.498,130.28842,-12.498,0.0,130.4398,0.0,-12.498,130.20582,23.091,-9.561,129.8311,23.091,9.561,129.93984,9.561,23.091,130.40052,-9.561,23.091,130.71823999999998,-23.091,9.561,130.74472,-23.091,-9.561,130.69834,-9.561,-23.091,130.57642,9.561,-23.091,130.2029,37.495,0.0,129.94974,32.464,18.748,130.12532000000002,18.748,32.464,130.55216000000001,0.0,37.495,130.9633,-18.748,32.464,131.13172,-32.464,18.748,131.30856,-37.495,0.0,131.42774,-32.464,-18.748,131.3319,-18.748,-32.464,131.17195999999998,0.0,-37.495,130.86076,18.748,-32.464,130.31656,32.464,-18.748,129.9805,49.04,-9.749,130.00922,49.04,9.749,130.00982,41.573,27.778,130.28858,27.778,41.573,130.75278,9.749,49.04,131.28528,-9.749,49.04,131.68974,-27.778,41.573,131.81922,-41.573,27.778,132.08606,-49.04,9.749,132.15018,-49.04,-9.749,132.09958,-41.573,-27.778,132.08814,-27.778,-41.573,131.88326,-9.749,-47.29,131.6227,9.749,-47.29,131.21398,27.778,-41.573,130.68148000000002,41.573,-27.778,130.26666,2025-07-02,2025-06-17,15,False,2
4822,etch07/08/2025_400W,2025-07-08 11:58:58.966000+00:00,2025-07-08 12:05:52.749000+00:00,0.0,0.0,0.0,49.225,15.0,0.003983053052974841,0.0,24.304,0.0,0.0,0.0,49.267857142857146,15.0,0.0026423060663828862,0.0,30.0,9.97622330670825,0.0,0.0,49.2,15.0,4.845454545454545,44.983173203638955,11.464,10.000618847553277,100.0,400.0,49.31597222222222,15.02951388888889,4.998263888888889,44.99798450677005,299.59,0.0,0.0,0.0,49.40000000000001,15.0,1.1602179359490963,0.0,30.0,0.0,0.0,0.0,49.40555555555555,15.0,0.002574275516642188,0.0,18.425,07_08_2025.fimap,130.70319756097564,129.74813999999998,131.95553999999998,2.207400000000007,0.8444322867350704,99.15556771326493,0.0,0.0,130.0571,12.498,0.0,129.89404,0.0,12.498,130.19256000000001,-12.498,0.0,130.32945999999998,0.0,-12.498,130.07382,23.091,-9.561,129.74813999999998,23.091,9.561,129.87084,9.561,23.091,130.27,-9.561,23.091,130.63752,-23.091,9.561,130.65568000000002,-23.091,-9.561,130.58152,-9.561,-23.091,130.42626,9.561,-23.091,130.12394,37.495,0.0,129.88674,32.464,18.748,130.07144,18.748,32.464,130.50704000000002,0.0,37.495,130.9278,-18.748,32.464,131.06498,-32.464,18.748,131.20346,-37.495,0.0,131.27954,-32.464,-18.748,131.1329,-18.748,-32.464,130.98158,0.0,-37.495,130.67536,18.748,-32.464,130.21502,32.464,-18.748,129.92796,49.04,-9.749,129.97016000000002,49.04,9.749,130.0346,41.573,27.778,130.31332,27.778,41.573,130.75434,9.749,49.04,131.33704,-9.749,49.04,131.68444,-27.778,41.573,131.82013999999998,-41.573,27.778,131.95553999999998,-49.04,9.749,131.95257999999998,-49.04,-9.749,131.88072,-41.573,-27.778,131.79739999999998,-27.778,-41.573,131.60698,-9.749,-47.29,131.30365999999998,9.749,-47.29,131.01098,27.778,-41.573,130.53396,41.573,-27.778,130.14054000000002,2025-07-08,2025-06-17,21,False,3
5070,etch7/22/2025_LH_321W,2025-07-22 11:20:42.112000+00:00,2025-07-22 11:27:36.379000+00:00,0.0,0.0,0.0,49.786956521739114,15.0,0.008387069402212604,0.0,22.956,0.0,0.0,0.0,49.79999999999999,15.0,0.007857503631183847,0.0,30.0,9.993031607002981,0.0,0.0,49.79999999999999,15.0,7.278333333333333,43.00312306080309,12.655,10.000453479260539,90.0,321.0,49.87499999999999,15.029225352112674,27.20007042253521,33.09858080334178,299.322,0.0,0.0,0.0,49.96206896551725,15.0,7.258748859602042,0.0,30.0,0.0,0.0,0.0,50.0,15.0,0.008097371242587319,0.0,19.334,07_22_2025_LH321W.fimap,31.680093658536585,31.0014,32.3694,1.3679999999999986,2.1590845259880953,97.84091547401191,0.0,0.0,32.3626,12.498,0.0,32.281,0.0,12.498,32.25882,-12.498,0.0,32.2906,0.0,-12.498,32.3694,23.091,-9.561,32.165800000000004,23.091,9.561,32.074200000000005,9.561,23.091,32.043220000000005,-9.561,23.091,32.046800000000005,-23.091,9.561,32.08162,-23.091,-9.561,32.0882,-9.561,-23.091,32.126799999999996,9.561,-23.091,32.19842,37.495,0.0,31.8074,32.464,18.748,31.65,18.748,32.464,31.574220000000004,0.0,37.495,31.6512,-18.748,32.464,31.706400000000002,-32.464,18.748,31.6946,-37.495,0.0,31.651999999999997,-32.464,-18.748,31.7092,-18.748,-32.464,31.750799999999998,0.0,-37.495,31.9044,18.748,-32.464,32.02762,32.464,-18.748,31.91822,49.04,-9.749,31.3478,49.04,9.749,31.2416,41.573,27.778,31.131819999999998,27.778,41.573,31.02862,9.749,49.04,31.0014,-9.749,49.04,31.0768,-27.778,41.573,31.0824,-41.573,27.778,31.05142,-49.04,9.749,31.069799999999997,-49.04,-9.749,31.181599999999996,-41.573,-27.778,31.2372,-27.778,-41.573,31.2584,-9.749,-47.29,31.43282,9.749,-47.29,31.4752,27.778,-41.573,31.4466,41.573,-27.778,31.38682,2025-07-22,2025-06-17,35,False,4
5072,etch07/22/2025_LH_319W,2025-07-22 11:46:17.672000+00:00,2025-07-22 11:53:07.062000+00:00,0.0,0.0,0.0,50.0,15.0,0.008492824053031088,0.0,21.034,0.0,0.0,0.0,50.0,15.0,0.007544892469894269,0.0,30.0,11.187530691910098,0.0,0.0,50.0,15.0,4.719090909090909,43.799055035970255,11.382,31.899848138177525,75.0,319.0,49.793309859154924,15.025704225352113,15.502042253521127,27.69678313418219,299.864,0.0002104724791448083,0.0,0.0,49.406896551724145,15.0,4.306736596684257,0.0,30.0,0.0,0.0,0.0,49.44375,15.0,0.00633129226299455,0.0,17.11,07_22_2025_LH319W.fimap,47.093813170731714,46.73198,47.720800000000004,0.988820000000004,1.0498406621005418,98.95015933789946,0.0,0.0,46.892219999999995,12.498,0.0,46.785180000000004,0.0,12.498,46.9618,-12.498,0.0,46.9074,0.0,-12.498,46.85262,23.091,-9.561,46.744,23.091,9.561,46.843579999999996,9.561,23.091,47.0022,-9.561,23.091,47.142579999999995,-23.091,9.561,47.1334,-23.091,-9.561,47.0732,-9.561,-23.091,46.898379999999996,9.561,-23.091,46.77662,37.495,0.0,46.757,32.464,18.748,46.855399999999996,18.748,32.464,47.09738,0.0,37.495,47.3114,-18.748,32.464,47.3572,-32.464,18.748,47.39938,-37.495,0.0,47.31102,-32.464,-18.748,47.1674,-18.748,-32.464,47.016000000000005,0.0,-37.495,46.99522,18.748,-32.464,46.7868,32.464,-18.748,46.73198,49.04,-9.749,46.824380000000005,49.04,9.749,46.93818,41.573,27.778,47.019,27.778,41.573,47.23902,9.749,49.04,47.43598,-9.749,49.04,47.5634,-27.778,41.573,47.67862,-41.573,27.778,47.720800000000004,-49.04,9.749,47.66802,-49.04,-9.749,47.529199999999996,-41.573,-27.778,47.3322,-27.778,-41.573,47.2106,-9.749,-47.29,47.1164,9.749,-47.29,47.0344,27.778,-41.573,46.882780000000004,41.573,-27.778,46.854,2025-07-22,2025-06-17,35,False,5
5073,etch07/22/2025_LH_290W,2025-07-22 12:05:01.944000+00:00,2025-07-22 12:11:55.509000+00:00,0.0,0.0,0.0,49.972727272727276,15.0,0.006881682711545761,0.0,22.395,0.0,0.0,0.0,49.939285714285724,15.0,0.006353795688197312,0.0,30.0,9.994811853389082,0.0,0.0,49.95454545454545,15.0,7.779090909090908,48.60766236540647,11.923,10.00046580882886,21.92280701754386,290.0,49.75684210526316,15.0,57.90673684210525,79.69638901783406,300.029,0.05872182168140138,0.7586206896551724,10.0,49.41034482758621,15.0,15.118792500373532,0.04335733070383034,30.0,0.0,0.0,0.0,49.483333333333334,15.0,0.0061570754913520265,0.0,19.218,07_22_2025_LH290W.fimap,3.997980780487805,3.87981,4.056006,0.17619600000000002,2.203562369032973,97.79643763096703,0.0,0.0,4.052002,12.498,0.0,4.012012,0.0,12.498,4.050806,-12.498,0.0,4.0156,0.0,-12.498,4.033398,23.091,-9.561,4.014794,23.091,9.561,4.0248040000000005,9.561,23.091,4.038208,-9.561,23.091,4.014208,-23.091,9.561,4.042188,-23.091,-9.561,4.056006,-9.561,-23.091,4.047412,9.561,-23.091,4.051586,37.495,0.0,3.963794,32.464,18.748,3.9673819999999997,18.748,32.464,4.012598,0.0,37.495,4.006202,-18.748,32.464,4.015014,-32.464,18.748,3.990992,-37.495,0.0,4.039014,-32.464,-18.748,4.014208,-18.748,-32.464,4.020582,0.0,-37.495,4.036596,18.748,-32.464,3.980616,32.464,-18.748,3.9764159999999995,49.04,-9.749,3.952588,49.04,9.749,3.9369880000000004,41.573,27.778,3.924194,27.778,41.573,3.933204,9.749,49.04,3.967408,-9.749,49.04,3.965406,-27.778,41.573,3.991382,-41.573,27.778,3.981006,-49.04,9.749,3.990406,-49.04,-9.749,4.018212,-41.573,-27.778,3.981396,-27.778,-41.573,3.9565919999999997,-9.749,-47.29,3.983178,9.749,-47.29,3.998804,27.778,-41.573,3.9802,41.573,-27.778,3.87981,2025-07-22,2025-06-17,35,False,6
